,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_month_num,arrival_date,total_nights,total_guests,has_children,has_agent,has_company,adr_per_person,lead_time_band,stay_length_band,guest_mix
777,Resort Hotel,1,29,2015,July,31,29,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,165.4,0,1,Canceled,2015-07-02,7,2015-07-29,5,2.0,0,1,0,82.7,8-30 days,4-7 nights,couple
778,Resort Hotel,0,71,2015,July,31,29,1,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient,134.0,0,0,Check-Out,2015-08-03,7,2015-07-29,5,2.0,0,1,0,67.0,31-90 days,4-7 nights,couple
779,Resort Hotel,1,37,2015,July,31,29,1,4,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,196.0,0.0,0,Transient,133.0,0,1,Canceled,2015-07-27,7,2015-07-29,5,2.0,0,1,0,66.5,31-90 days,4-7 nights,couple
780,Resort Hotel,1,40,2015,July,31,29,1,4,3,0.0,0,HB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,0.0,0.0,0,Transient,240.0,0,0,Canceled,2015-06-22,7,2015-07-29,5,3.0,0,0,0,80.0,31-90 days,4-7 nights,group
781,Resort Hotel,0,37,2015,July,31,29,1,4,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,0.0,0,Transient,157.0,0,1,Check-Out,2015-08-03,7,2015-07-29,5,2.0,0,1,0,78.5,31-90 days,4-7 nights,couple
782,Resort Hotel,0,0,2015,July,31,29,0,1,2,2.0,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,0.0,0.0,0,Transient,188.0,0,0,Check-Out,2015-07-30,7,2015-07-29,1,4.0,1,0,0,47.0,0-7 days,0-1 nights,family
783,Resort Hotel,1,37,2015,July,31,29,1,4,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,196.0,0.0,0,Transient,133.0,0,1,Canceled,2015-07-27,7,2015-07-29,5,2.0,0,1,0,66.5,31-90 days,4-7 nights,couple
784,Resort Hotel,0,37,2015,July,31,29,1,4,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,0.0,0,Transient,145.0,0,1,Check-Out,2015-08-03,7,2015-07-29,5,2.0,0,1,0,72.5,31-90 days,4-7 nights,couple
785,Resort Hotel,0,97,2015,July,31,29,1,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,134.0,0,2,Check-Out,2015-08-03,7,2015-07-29,5,2.0,0,1,0,67.0,91-180 days,4-7 nights,couple
786,Resort Hotel,1,71,2015,July,31,29,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,134.0,0,0,Canceled,2015-05-23,7,2015-07-29,5,2.0,0,1,0,67.0,31-90 days,4-7 nights,couple
787,Resort Hotel,1,118,2015,July,31,29,1,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,0.0,0,Transient,186.0,0,2,Canceled,2015-07-10,7,2015-07-29,5,2.0,0,1,0,93.0,91-180 days,4-7 nights,couple
788,Resort Hotel,0,102,2015,July,31,29,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,0.0,0,Transient,90.95,0,1,Check-Out,2015-08-05,7,2015-07-29,7,2.0,0,1,0,45.475,91-180 days,4-7 nights,couple
789,Resort Hotel,1,54,2015,July,31,29,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,0.0,0,Transient,141.65,0,0,Canceled,2015-06-08,7,2015-07-29,7,2.0,0,1,0,70.825,31-90 days,4-7 nights,couple
790,Resort Hotel,1,58,2015,July,31,29,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,147.0,0.0,0,Transient,99.24,0,0,Canceled,2015-06-05,7,2015-07-29,7,2.0,0,1,0,49.62,31-90 days,4-7 nights,couple
791,Resort Hotel,0,34,2015,July,31,29,2,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,241.0,0.0,0,Transient,108.06,0,1,Check-Out,2015-08-04,7,2015-07-29,6,2.0,0,1,0,54.03,31-90 days,4-7 nights,couple
792,Resort Hotel,1,105,2015,July,31,29,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,0.0,0,Transient,90.95,0,0,Canceled,2015-04-15,7,2015-07-29,7,2.0,0,1,0,45.475,91-180 days,4-7 nights,couple
793,Resort Hotel,1,47,2015,July,31,29,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,0.0,0,Transient,148.63,0,1,Canceled,2015-06-17,7,2015-07-29,8,2.0,0,1,0,74.315,31-90 days,8-14 nights,couple
794,Resort Hotel,1,15,2015,July,31,30,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,0.0,0,Transient,173.0,0,3,Canceled,2015-07-16,7,2015-07-30,1,2.0,0,1,0,86.5,8-30 days,0-1 nights,couple
795,Resort Hotel,0,37,2015,July,31,30,0,1,1,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,F,1,No Deposit,134.0,0.0,0,Transient,107.0,0,0,Check-Out,2015-07-31,7,2015-07-30,1,1.0,0,1,0,107.0,31-90 days,0-1 nights,solo
796,Resort Hotel,1,0,2015,July,31,30,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,270.0,0,Transient,114.0,0,0,Canceled,2015-07-30,7,2015-07-30,1,1.0,0,0,1,114.0,0-7 days,0-1 nights,solo
797,Resort Hotel,1,8,2015,July,31,30,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240.0,0.0,0,Transient,153.0,0,1,Canceled,2015-07-30,7,2015-07-30,1,2.0,0,1,0,76.5,8-30 days,0-1 nights,couple
798,Resort Hotel,0,17,2015,July,31,30,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,0.0,0,Transient,153.0,0,1,Check-Out,2015-08-01,7,2015-07-30,2,2.0,0,1,0,76.5,8-30 days,2-3 nights,couple
799,Resort Hotel,0,3,2015,July,31,30,0,3,3,1.0,0,HB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0.0,0.0,0,Transient,250.33,0,2,Check-Out,2015-08-02,7,2015-07-30,3,4.0,1,0,0,62.5825,0-7 days,2-3 nights,family
800,Resort Hotel,1,30,2015,July,31,30,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,0.0,0,Transient,146.67,0,2,Canceled,2015-07-06,7,2015-07-30,3,2.0,0,1,0,73.335,8-30 days,2-3 nights,couple
801,Resort Hotel,1,31,2015,July,31,30,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242.0,0.0,0,Transient,154.0,0,2,Canceled,2015-06-30,7,2015-07-30,3,2.0,0,1,0,77.0,31-90 days,2-3 nights,couple
802,Resort Hotel,1,66,2015,July,31,30,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,120.6,0,0,Canceled,2015-06-11,7,2015-07-30,3,2.0,0,1,0,60.3,31-90 days,2-3 nights,couple
803,Resort Hotel,0,52,2015,July,31,30,0,3,2,2.0,0,FB,ESP,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,196.0,0.0,0,Transient,280.74,1,0,Check-Out,2015-07-30,7,2015-07-30,3,4.0,1,1,0,70.185,31-90 days,2-3 nights,family
804,Resort Hotel,0,20,2015,July,31,30,1,3,2,1.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient,193.0,0,1,Check-Out,2015-08-03,7,2015-07-30,4,3.0,1,1,0,64.33333333333333,8-30 days,4-7 nights,family
805,Resort Hotel,1,30,2015,July,31,30,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,0.0,0,Transient,146.67,0,2,Canceled,2015-07-06,7,2015-07-30,3,2.0,0,1,0,73.335,8-30 days,2-3 nights,couple
806,Resort Hotel,1,31,2015,July,31,30,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242.0,0.0,0,Transient,154.0,0,2,Canceled,2015-06-30,7,2015-07-30,3,2.0,0,1,0,77.0,31-90 days,2-3 nights,couple
807,Resort Hotel,1,62,2015,July,31,30,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,154.5,0,0,Canceled,2015-06-09,7,2015-07-30,4,2.0,0,1,0,77.25,31-90 days,4-7 nights,couple
808,Resort Hotel,1,65,2015,July,31,30,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,120.6,0,0,Canceled,2015-06-11,7,2015-07-30,4,2.0,0,1,0,60.3,31-90 days,4-7 nights,couple
809,Resort Hotel,1,64,2015,July,31,30,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,137.8,0,0,Canceled,2015-06-08,7,2015-07-30,5,2.0,0,1,0,68.9,31-90 days,4-7 nights,couple
810,Resort Hotel,0,77,2015,July,31,30,2,7,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,E,E,2,No Deposit,0.0,0.0,0,Transient,160.0,1,3,Check-Out,2015-08-08,7,2015-07-30,9,2.0,0,0,0,80.0,31-90 days,8-14 nights,couple
811,Resort Hotel,0,75,2015,July,31,30,2,7,2,0.0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,36.0,0.0,0,Transient-Party,125.89,0,1,Check-Out,2015-08-08,7,2015-07-30,9,2.0,0,1,0,62.945,31-90 days,8-14 nights,couple
812,Resort Hotel,0,75,2015,July,31,30,2,7,2,0.0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,36.0,0.0,0,Transient-Party,125.89,0,1,Check-Out,2015-08-08,7,2015-07-30,9,2.0,0,1,0,62.945,31-90 days,8-14 nights,couple
813,Resort Hotel,1,62,2015,July,31,30,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,0.0,0,Transient,126.71,0,0,Canceled,2015-06-24,7,2015-07-30,7,2.0,0,1,0,63.355,31-90 days,4-7 nights,couple
814,Resort Hotel,0,42,2015,July,31,31,0,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,I,0,No Deposit,142.0,0.0,0,Contract,0.0,0,0,Check-Out,2015-07-31,7,2015-07-31,0,1.0,0,1,0,0.0,31-90 days,0-1 nights,solo
815,Resort Hotel,0,46,2015,July,31,31,0,0,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,I,0,No Deposit,240.0,0.0,0,Transient,0.0,1,0,Check-Out,2015-07-31,7,2015-07-31,0,2.0,0,1,0,0.0,31-90 days,0-1 nights,couple
816,Resort Hotel,0,0,2015,July,31,31,0,1,2,2.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0.0,0.0,0,Transient,188.0,0,0,Check-Out,2015-08-01,7,2015-07-31,1,4.0,1,0,0,47.0,0-7 days,0-1 nights,family
817,Resort Hotel,1,25,2015,July,31,31,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,153.0,0,2,Canceled,2015-07-06,7,2015-07-31,1,2.0,0,1,0,76.5,8-30 days,0-1 nights,couple
818,Resort Hotel,1,16,2015,July,31,31,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,173.0,0,3,Canceled,2015-07-16,7,2015-07-31,1,2.0,0,1,0,86.5,8-30 days,0-1 nights,couple
819,Resort Hotel,1,16,2015,July,31,31,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,173.0,0,3,Canceled,2015-07-16,7,2015-07-31,1,2.0,0,1,0,86.5,8-30 days,0-1 nights,couple
820,Resort Hotel,0,16,2015,July,31,31,0,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient-Party,120.0,0,1,Check-Out,2015-08-02,7,2015-07-31,2,1.0,0,0,0,120.0,8-30 days,2-3 nights,solo
821,Resort Hotel,1,4,2015,July,31,31,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,154.8,0,3,Canceled,2015-07-31,7,2015-07-31,2,2.0,0,1,0,77.4,0-7 days,2-3 nights,couple
822,Resort Hotel,0,4,2015,July,31,31,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient-Party,192.0,0,2,Check-Out,2015-08-02,7,2015-07-31,2,2.0,0,1,0,96.0,0-7 days,2-3 nights,couple
823,Resort Hotel,1,25,2015,July,31,31,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,153.0,0,0,Canceled,2015-07-06,7,2015-07-31,2,2.0,0,1,0,76.5,8-30 days,2-3 nights,couple
824,Resort Hotel,1,83,2015,July,31,31,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,120.6,0,1,Canceled,2015-06-16,7,2015-07-31,2,2.0,0,1,0,60.3,31-90 days,2-3 nights,couple
825,Resort Hotel,0,4,2015,July,31,31,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient-Party,192.0,1,2,Check-Out,2015-08-02,7,2015-07-31,2,2.0,0,1,0,96.0,0-7 days,2-3 nights,couple
826,Resort Hotel,1,56,2015,July,31,31,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,120.6,0,0,Canceled,2015-07-21,7,2015-07-31,2,2.0,0,1,0,60.3,31-90 days,2-3 nights,couple
827,Resort Hotel,1,32,2015,July,31,31,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,164.0,0,2,Canceled,2015-07-13,7,2015-07-31,2,2.0,0,1,0,82.0,31-90 days,2-3 nights,couple
828,Resort Hotel,0,32,2015,July,31,31,0,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0.0,0,Transient,219.5,0,0,Check-Out,2015-08-02,7,2015-07-31,2,4.0,1,1,0,54.875,31-90 days,2-3 nights,family
829,Resort Hotel,0,0,2015,July,31,31,0,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient,192.5,0,1,Check-Out,2015-08-02,7,2015-07-31,2,2.0,0,1,0,96.25,0-7 days,2-3 nights,couple
830,Resort Hotel,1,18,2015,July,31,31,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,149.7,0,1,Canceled,2015-07-15,7,2015-07-31,3,2.0,0,1,0,74.85,8-30 days,2-3 nights,couple
831,Resort Hotel,1,23,2015,July,31,31,1,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,111.92,0,0,Canceled,2015-07-14,7,2015-07-31,3,2.0,0,0,0,55.96,8-30 days,2-3 nights,couple
832,Resort Hotel,1,39,2015,July,31,31,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,120.6,0,1,Canceled,2015-07-11,7,2015-07-31,3,2.0,0,1,0,60.3,31-90 days,2-3 nights,couple
833,Resort Hotel,1,18,2015,July,31,31,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,149.7,0,1,Canceled,2015-07-15,7,2015-07-31,3,2.0,0,1,0,74.85,8-30 days,2-3 nights,couple
834,Resort Hotel,1,18,2015,July,31,31,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,173.0,0,3,Canceled,2015-07-15,7,2015-07-31,3,2.0,0,1,0,86.5,8-30 days,2-3 nights,couple
835,Resort Hotel,1,23,2015,July,31,31,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0.0,0,Transient,112.0,0,1,Canceled,2015-07-14,7,2015-07-31,3,2.0,0,1,0,56.0,8-30 days,2-3 nights,couple
836,Resort Hotel,0,286,2015,July,31,31,2,2,1,0.0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,2.0,0.0,0,Transient,57.6,0,0,Check-Out,2015-08-04,7,2015-07-31,4,1.0,0,1,0,57.6,181+ days,4-7 nights,solo
837,Resort Hotel,0,72,2015,July,31,31,2,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,214.0,1,0,Check-Out,2015-08-04,7,2015-07-31,4,4.0,1,1,0,53.5,31-90 days,4-7 nights,family
838,Resort Hotel,1,136,2015,July,31,31,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,172.0,0,0,Canceled,2015-07-09,7,2015-07-31,4,2.0,0,1,0,86.0,91-180 days,4-7 nights,couple
839,Resort Hotel,0,58,2015,July,31,31,2,3,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,105.0,0.0,0,Transient,157.8,0,0,Check-Out,2015-08-05,7,2015-07-31,5,1.0,0,1,0,157.8,31-90 days,4-7 nights,solo
840,Resort Hotel,0,80,2015,July,31,31,2,4,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,170.33,1,1,Check-Out,2015-08-06,7,2015-07-31,6,2.0,0,1,0,85.165,31-90 days,4-7 nights,couple
841,Resort Hotel,0,113,2015,July,31,31,3,7,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,0.0,0,Contract,119.25,0,0,Check-Out,2015-08-10,7,2015-07-31,10,2.0,0,1,0,59.625,91-180 days,8-14 nights,couple
842,Resort Hotel,0,129,2015,August,31,1,1,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,67.0,0.0,0,Transient,96.3,0,0,Check-Out,2015-08-03,8,2015-08-01,2,2.0,0,1,0,48.15,91-180 days,2-3 nights,couple
843,Resort Hotel,1,84,2015,August,31,1,2,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,0.0,0,Transient-Party,118.06,0,0,Canceled,2015-05-12,8,2015-08-01,3,2.0,0,1,0,59.03,31-90 days,2-3 nights,couple
844,Resort Hotel,1,84,2015,August,31,1,2,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,0.0,0,Transient-Party,118.06,0,0,Canceled,2015-05-12,8,2015-08-01,3,2.0,0,1,0,59.03,31-90 days,2-3 nights,couple
845,Resort Hotel,1,89,2015,August,31,1,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient,154.0,0,0,Canceled,2015-05-04,8,2015-08-01,1,2.0,0,0,0,77.0,31-90 days,0-1 nights,couple
846,Resort Hotel,1,10,2015,August,31,1,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0.0,0.0,0,Transient-Party,202.0,0,0,Canceled,2015-07-29,8,2015-08-01,1,2.0,0,0,0,101.0,8-30 days,0-1 nights,couple
847,Resort Hotel,1,80,2015,August,31,1,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,134.0,0,2,Canceled,2015-07-16,8,2015-08-01,1,2.0,0,1,0,67.0,31-90 days,0-1 nights,couple
848,Resort Hotel,1,10,2015,August,31,1,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0.0,0.0,0,Transient-Party,202.0,0,0,Canceled,2015-07-29,8,2015-08-01,1,2.0,0,0,0,101.0,8-30 days,0-1 nights,couple
849,Resort Hotel,1,10,2015,August,31,1,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,0.0,0.0,0,Transient-Party,252.0,0,0,Canceled,2015-07-29,8,2015-08-01,1,2.0,0,0,0,126.0,8-30 days,0-1 nights,couple
850,Resort Hotel,1,24,2015,August,31,1,0,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,0.0,0,Transient,233.0,0,1,Canceled,2015-07-16,8,2015-08-01,1,4.0,1,1,0,58.25,8-30 days,0-1 nights,family
851,Resort Hotel,0,1,2015,August,31,1,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient,211.0,0,2,Check-Out,2015-08-02,8,2015-08-01,1,2.0,0,0,0,105.5,0-7 days,0-1 nights,couple
852,Resort Hotel,1,9,2015,August,31,1,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,0.0,0,Transient,211.0,0,2,Canceled,2015-07-31,8,2015-08-01,1,2.0,0,1,0,105.5,8-30 days,0-1 nights,couple
853,Resort Hotel,1,3,2015,August,31,1,2,3,2,2.0,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250.0,0.0,0,Transient,237.0,0,1,Canceled,2015-07-29,8,2015-08-01,5,4.0,1,1,0,59.25,0-7 days,4-7 nights,family
854,Resort Hotel,0,3,2015,August,31,1,2,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,188.29,0,2,Check-Out,2015-08-08,8,2015-08-01,7,2.0,0,1,0,94.145,0-7 days,4-7 nights,couple
855,Resort Hotel,1,124,2015,August,31,1,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,120.6,0,1,Canceled,2015-06-06,8,2015-08-01,6,2.0,0,1,0,60.3,91-180 days,4-7 nights,couple
856,Resort Hotel,1,74,2015,August,31,1,2,5,2,2.0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,0.0,0,Transient,177.14,0,0,Canceled,2015-07-15,8,2015-08-01,7,4.0,1,1,0,44.285,31-90 days,4-7 nights,family
857,Resort Hotel,1,82,2015,August,31,1,2,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,222.14,0,0,Canceled,2015-06-11,8,2015-08-01,7,4.0,1,1,0,55.535,31-90 days,4-7 nights,family
858,Resort Hotel,1,91,2015,August,31,1,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,241.0,0.0,0,Transient,127.82,0,2,Canceled,2015-05-22,8,2015-08-01,7,2.0,0,1,0,63.91,91-180 days,4-7 nights,couple
859,Resort Hotel,1,77,2015,August,31,1,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,194.14,0,0,Canceled,2015-05-19,8,2015-08-01,7,2.0,0,1,0,97.07,31-90 days,4-7 nights,couple
860,Resort Hotel,1,130,2015,August,31,1,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,120.6,0,2,Canceled,2015-05-19,8,2015-08-01,7,2.0,0,1,0,60.3,91-180 days,4-7 nights,couple
861,Resort Hotel,1,91,2015,August,31,1,2,5,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,241.0,0.0,0,Transient,144.53,0,3,Canceled,2015-06-06,8,2015-08-01,7,3.0,1,1,0,48.17666666666667,91-180 days,4-7 nights,family
862,Resort Hotel,0,79,2015,August,31,1,2,5,3,0.0,0,HB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,0.0,0.0,0,Transient,185.0,1,4,Check-Out,2015-08-08,8,2015-08-01,7,3.0,0,0,0,61.666666666666664,31-90 days,4-7 nights,group
863,Resort Hotel,1,130,2015,August,31,1,2,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,149.0,0.0,0,Transient,96.3,0,0,Canceled,2015-05-22,8,2015-08-01,8,2.0,0,1,0,48.15,91-180 days,8-14 nights,couple
864,Resort Hotel,0,66,2015,August,31,1,2,6,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240.0,0.0,0,Transient,193.13,0,0,Check-Out,2015-08-09,8,2015-08-01,8,2.0,0,1,0,96.565,31-90 days,8-14 nights,couple
865,Resort Hotel,1,53,2015,August,31,1,3,6,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,210.78,0,0,Canceled,2015-06-16,8,2015-08-01,9,2.0,0,1,0,105.39,31-90 days,8-14 nights,couple
866,Resort Hotel,1,80,2015,August,31,1,4,6,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242.0,0.0,0,Transient,169.0,0,1,Canceled,2015-07-21,8,2015-08-01,10,4.0,1,1,0,42.25,31-90 days,8-14 nights,family
867,Resort Hotel,1,77,2015,August,31,1,4,6,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,174.7,0,3,Canceled,2015-07-22,8,2015-08-01,10,3.0,1,1,0,58.23333333333333,31-90 days,8-14 nights,family
868,Resort Hotel,1,57,2015,August,31,1,4,10,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,1,No Deposit,241.0,0.0,0,Transient,135.53,0,0,Canceled,2015-07-07,8,2015-08-01,14,4.0,1,1,0,33.8825,31-90 days,8-14 nights,family
869,Resort Hotel,0,11,2015,August,31,1,4,10,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,104.0,0.0,0,Transient,172.0,0,0,Check-Out,2015-08-15,8,2015-08-01,14,1.0,0,1,0,172.0,8-30 days,8-14 nights,solo
